Run,BioProject
SRR9839460,PRJNA556704
SRR9839461,PRJNA556704
SRR9839462,PRJNA556704
SRR10044908,PRJNA562279
SRR10044909,PRJNA562279
SRR10044910,PRJNA562279
SRR10044911,PRJNA562279
SRR10149785,PRJNA566449
SRR10149787,PRJNA566449
SRR10149789,PRJNA566449
SRR10149791,PRJNA566449
SRR10149793,PRJNA566449
SRR10149795,PRJNA566449
SRR10149797,PRJNA566449
SRR10149799,PRJNA566449
SRR10240641,PRJNA576260
SRR10240642,PRJNA576260
SRR10240643,PRJNA576260
SRR10240644,PRJNA576260
SRR10240645,PRJNA576260
SRR10240646,PRJNA576260
SRR10399043,PRJNA587516
SRR10399044,PRJNA587516
SRR10399045,PRJNA587516
SRR10399046,PRJNA587516
SRR10399047,PRJNA587516
SRR10399048,PRJNA587516
SRR11114802,PRJNA607566
SRR11114803,PRJNA607566
SRR11114804,PRJNA607566
SRR11215525,PRJNA609751
SRR11215528,PRJNA609751
SRR11712351,PRJNA630709
SRR11712352,PRJNA630709
SRR11712353,PRJNA630709
SRR11712354,PRJNA630709
SRR11791220,PRJNA632889
SRR11791221,PRJNA632889
SRR11794845,PRJNA633047
SRR11794843,PRJNA633047
SRR11794835,PRJNA633047
SRR11798518,PRJNA633140
SRR11798519,PRJNA633140
SRR11798520,PRJNA633140
SRR11798521,PRJNA633140
SRR11798522,PRJNA633140
SRR11798523,PRJNA633140
SRR11798524,PRJNA633140
SRR11798525,PRJNA633140
SRR11798526,PRJNA633140
SRR11798527,PRJNA633140
SRR11798528,PRJNA633140
SRR11798529,PRJNA633140
SRR11798530,PRJNA633140
SRR11798531,PRJNA633140
SRR11798532,PRJNA633140
SRR11798533,PRJNA633140
SRR11836454,PRJNA634689
SRR11836452,PRJNA634689
SRR11836450,PRJNA634689
SRR12333568,PRJNA649002
SRR12333569,PRJNA649002
SRR12333570,PRJNA649002
SRR12538978,PRJNA659894
SRR12538977,PRJNA659894
SRR12538976,PRJNA659894
SRR12538975,PRJNA659894
SRR12879539,PRJNA670703
SRR12879541,PRJNA670703
SRR12879543,PRJNA670703
SRR12879545,PRJNA670703
SRR13119870,PRJNA680357
SRR13119871,PRJNA680357
SRR13119872,PRJNA680357
SRR13119873,PRJNA680357
SRR13120321,PRJNA680364
SRR13120322,PRJNA680364
SRR13120323,PRJNA680364
SRR13120324,PRJNA680364
SRR14200571,PRJNA720951
SRR14200572,PRJNA720951
SRR14200573,PRJNA720951
SRR14200574,PRJNA720951
SRR14200575,PRJNA720951
SRR14200576,PRJNA720951
SRR15844694,PRJNA762342
SRR15844695,PRJNA762342
SRR15844696,PRJNA762342
SRR15844697,PRJNA762342
SRR15844698,PRJNA762342
SRR15844699,PRJNA762342
SRR16312996,PRJNA770962
SRR16312995,PRJNA770962
SRR16312994,PRJNA770962
SRR16312993,PRJNA770962
SRR16587390,PRJNA774895
SRR16587389,PRJNA774895
SRR16587388,PRJNA774895
SRR16587387,PRJNA774895
SRR16587386,PRJNA774895
SRR16587385,PRJNA774895
SRR16587384,PRJNA774895
SRR16587383,PRJNA774895
SRR16929291,PRJNA779948
SRR16929292,PRJNA779948
SRR16929295,PRJNA779948
SRR16929296,PRJNA779948
SRR16955381,PRJNA780800
SRR16955382,PRJNA780800
SRR16955383,PRJNA780800
SRR17920633,PRJNA789542
SRR17920634,PRJNA789542
SRR17248237,PRJNA789542
SRR17248236,PRJNA789542
SRR17248235,PRJNA789542
SRR17248234,PRJNA789542
SRR17248233,PRJNA789542
SRR17248232,PRJNA789542
SRR17657225,PRJNA798426
SRR17657226,PRJNA798426
SRR17657227,PRJNA798426
SRR17657228,PRJNA798426
SRR17657221,PRJNA798426
SRR17657222,PRJNA798426
SRR17657223,PRJNA798426
SRR17657224,PRJNA798426
SRR17657220,PRJNA798426
SRR17657219,PRJNA798426
SRR17769725,PRJNA800783
SRR17769724,PRJNA800783
SRR17971141,PRJNA805181
SRR17971140,PRJNA805181
SRR17971139,PRJNA805181
SRR17971138,PRJNA805181
SRR17971137,PRJNA805181
SRR17971136,PRJNA805181
SRR17971135,PRJNA805181
SRR17971134,PRJNA805181
SRR18054549,PRJNA807729
SRR18054548,PRJNA807729
SRR18054547,PRJNA807729
SRR18220726,PRJNA812862
SRR18220725,PRJNA812862
SRR18220724,PRJNA812862
SRR18220723,PRJNA812862
SRR18220722,PRJNA812862
SRR18220721,PRJNA812862
SRR23073612,PRJNA923627
SRR24204967,PRJNA956925
SRR24204968,PRJNA956925
SRR24204969,PRJNA956925
SRR24204970,PRJNA956925
SRR24204966,PRJNA956925
SRR24204965,PRJNA956925
SRR24204964,PRJNA956925
SRR24204963,PRJNA956925
SRR2535267,PRJNA297288
SRR2535268,PRJNA297288
SRR2535269,PRJNA297288
SRR2535270,PRJNA297288
SRR2535271,PRJNA297288
SRR2535272,PRJNA297288
SRR2535273,PRJNA297288
SRR2535274,PRJNA297288
SRR2535275,PRJNA297288
SRR2535276,PRJNA297288
SRR2535277,PRJNA297288
SRR2535278,PRJNA297288
SRR2535279,PRJNA297288
SRR2535280,PRJNA297288
SRR2535281,PRJNA297288
SRR2535282,PRJNA297288
SRR2535283,PRJNA297288
SRR2535284,PRJNA297288
SRR2535285,PRJNA297288
SRR2535286,PRJNA297288
SRR2535287,PRJNA297288
SRR2535288,PRJNA297288
SRR2535289,PRJNA297288
SRR2535290,PRJNA297288
SRR2535291,PRJNA297288
SRR2535292,PRJNA297288
SRR2535293,PRJNA297288
SRR2535294,PRJNA297288
SRR2535295,PRJNA297288
SRR2535296,PRJNA297288
SRR2535297,PRJNA297288
SRR2535298,PRJNA297288
SRR2535299,PRJNA297288
SRR2535300,PRJNA297288
SRR2535301,PRJNA297288
SRR2535302,PRJNA297288
SRR2535303,PRJNA297288
SRR2535304,PRJNA297288
SRR2535305,PRJNA297288
SRR2535306,PRJNA297288
SRR2535307,PRJNA297288
SRR2535308,PRJNA297288
SRR2535309,PRJNA297288
SRR2535310,PRJNA297288
SRR2535311,PRJNA297288
SRR2535312,PRJNA297288
SRR2535313,PRJNA297288
SRR2535314,PRJNA297288
SRR2535315,PRJNA297288
SRR2535316,PRJNA297288
SRR2535317,PRJNA297288
SRR2535318,PRJNA297288
SRR2535319,PRJNA297288
SRR2535320,PRJNA297288
SRR2535321,PRJNA297288
SRR2535322,PRJNA297288
SRR2535323,PRJNA297288
SRR2535324,PRJNA297288
SRR2535325,PRJNA297288
SRR2535326,PRJNA297288
SRR2535327,PRJNA297288
SRR2535328,PRJNA297288
SRR2535329,PRJNA297288
SRR2535330,PRJNA297288
SRR2535331,PRJNA297288
SRR2535332,PRJNA297288
SRR2535333,PRJNA297288
SRR2535334,PRJNA297288
SRR2535335,PRJNA297288
SRR2535336,PRJNA297288
SRR2535337,PRJNA297288
SRR2535338,PRJNA297288
SRR2535339,PRJNA297288
SRR2535340,PRJNA297288
SRR2535341,PRJNA297288
SRR2535342,PRJNA297288
SRR2535343,PRJNA297288
SRR2535344,PRJNA297288
SRR2535345,PRJNA297288
SRR2535346,PRJNA297288
SRR2535347,PRJNA297288
SRR2535348,PRJNA297288
SRR2535349,PRJNA297288
SRR2535350,PRJNA297288
SRR2535351,PRJNA297288
SRR2535352,PRJNA297288
SRR2535353,PRJNA297288
SRR2535354,PRJNA297288
SRR2535355,PRJNA297288
SRR2535356,PRJNA297288
SRR2535357,PRJNA297288
SRR2535358,PRJNA297288
SRR2535359,PRJNA297288
SRR2535360,PRJNA297288
SRR2535361,PRJNA297288
SRR2535362,PRJNA297288
SRR2535363,PRJNA297288
SRR2535364,PRJNA297288
SRR2535365,PRJNA297288
SRR2535366,PRJNA297288
SRR2535367,PRJNA297288
SRR2535368,PRJNA297288
SRR2535369,PRJNA297288
SRR2535370,PRJNA297288
SRR2535371,PRJNA297288
SRR2535372,PRJNA297288
SRR2535373,PRJNA297288
SRR2535374,PRJNA297288
SRR2535375,PRJNA297288
SRR2535376,PRJNA297288
SRR2535377,PRJNA297288
SRR2535378,PRJNA297288
SRR2535379,PRJNA297288
SRR2535380,PRJNA297288
SRR2535381,PRJNA297288
SRR2535382,PRJNA297288
SRR2535383,PRJNA297288
SRR2535384,PRJNA297288
SRR2535385,PRJNA297288
SRR2535386,PRJNA297288
SRR2535387,PRJNA297288
SRR2535388,PRJNA297288
SRR2535389,PRJNA297288
SRR2535390,PRJNA297288
SRR2535391,PRJNA297288
SRR2535392,PRJNA297288
SRR2535393,PRJNA297288
SRR2535394,PRJNA297288
SRR2535395,PRJNA297288
SRR2535396,PRJNA297288
SRR2535397,PRJNA297288
SRR2535398,PRJNA297288
SRR2535399,PRJNA297288
SRR2535400,PRJNA297288
SRR2535401,PRJNA297288
SRR2535402,PRJNA297288
SRR2535403,PRJNA297288
SRR2535404,PRJNA297288
SRR2535405,PRJNA297288
SRR2535406,PRJNA297288
SRR2535407,PRJNA297288
SRR2535408,PRJNA297288
SRR2535409,PRJNA297288
SRR2535410,PRJNA297288
SRR2535411,PRJNA297288
SRR2535412,PRJNA297288
SRR2535413,PRJNA297288
SRR2535414,PRJNA297288
SRR2535415,PRJNA297288
SRR2535416,PRJNA297288
SRR2535417,PRJNA297288
SRR2535418,PRJNA297288
SRR2535419,PRJNA297288
SRR2535420,PRJNA297288
SRR2535421,PRJNA297288
SRR2535422,PRJNA297288
SRR2535423,PRJNA297288
SRR2535424,PRJNA297288
SRR2535425,PRJNA297288
SRR2535426,PRJNA297288
SRR2535427,PRJNA297288
SRR2535428,PRJNA297288
SRR2535429,PRJNA297288
SRR2535430,PRJNA297288
SRR2535431,PRJNA297288
SRR2535432,PRJNA297288
SRR2535433,PRJNA297288
SRR2535434,PRJNA297288
SRR2535435,PRJNA297288
SRR2535436,PRJNA297288
SRR2535437,PRJNA297288
SRR2535438,PRJNA297288
SRR2535439,PRJNA297288
SRR2535440,PRJNA297288
SRR2535441,PRJNA297288
SRR2535442,PRJNA297288
SRR2535443,PRJNA297288
SRR2535444,PRJNA297288
SRR2535445,PRJNA297288
SRR2535446,PRJNA297288
SRR2535447,PRJNA297288
SRR2535448,PRJNA297288
SRR2535449,PRJNA297288
SRR2535450,PRJNA297288
SRR2535451,PRJNA297288
SRR2535452,PRJNA297288
SRR2535453,PRJNA297288
SRR2535454,PRJNA297288
SRR2535455,PRJNA297288
SRR2535456,PRJNA297288
SRR2535457,PRJNA297288
SRR2535458,PRJNA297288
SRR2535459,PRJNA297288
SRR2535460,PRJNA297288
SRR2535461,PRJNA297288
SRR2535462,PRJNA297288
SRR2535463,PRJNA297288
SRR2535464,PRJNA297288
SRR2535465,PRJNA297288
SRR2535466,PRJNA297288
SRR2535467,PRJNA297288
SRR2535468,PRJNA297288
SRR2535469,PRJNA297288
SRR2535470,PRJNA297288
SRR2535471,PRJNA297288
SRR2535472,PRJNA297288
SRR2535473,PRJNA297288
SRR2535474,PRJNA297288
SRR2535475,PRJNA297288
SRR2535476,PRJNA297288
SRR2535477,PRJNA297288
SRR2535478,PRJNA297288
SRR2535479,PRJNA297288
SRR2535480,PRJNA297288
SRR2535481,PRJNA297288
SRR2535482,PRJNA297288
SRR2535483,PRJNA297288
SRR2535484,PRJNA297288
SRR2535485,PRJNA297288
SRR2535486,PRJNA297288
SRR2535487,PRJNA297288
SRR2535488,PRJNA297288
SRR2535489,PRJNA297288
SRR2535490,PRJNA297288
SRR2535491,PRJNA297288
SRR2535492,PRJNA297288
SRR2535493,PRJNA297288
SRR2535494,PRJNA297288
SRR2535495,PRJNA297288
SRR2535496,PRJNA297288
SRR2535497,PRJNA297288
SRR2535498,PRJNA297288
SRR2535499,PRJNA297288
SRR2535500,PRJNA297288
SRR2535501,PRJNA297288
SRR2535502,PRJNA297288
SRR2535503,PRJNA297288
SRR2535504,PRJNA297288
SRR2535505,PRJNA297288
SRR2535506,PRJNA297288
SRR2535507,PRJNA297288
SRR2535508,PRJNA297288
SRR2535509,PRJNA297288
SRR2535510,PRJNA297288
SRR2535511,PRJNA297288
SRR2535512,PRJNA297288
SRR2535513,PRJNA297288
SRR2535514,PRJNA297288
SRR2535515,PRJNA297288
SRR2535516,PRJNA297288
SRR2535517,PRJNA297288
SRR2535518,PRJNA297288
SRR2535519,PRJNA297288
SRR2535520,PRJNA297288
SRR2535521,PRJNA297288
SRR2535522,PRJNA297288
SRR2535523,PRJNA297288
SRR2535524,PRJNA297288
SRR2535525,PRJNA297288
SRR2535526,PRJNA297288
SRR2535527,PRJNA297288
SRR2535528,PRJNA297288
SRR2535529,PRJNA297288
SRR2535530,PRJNA297288
SRR2535531,PRJNA297288
SRR2535532,PRJNA297288
SRR2535533,PRJNA297288
SRR2535534,PRJNA297288
SRR2535535,PRJNA297288
SRR2535536,PRJNA297288
SRR2535537,PRJNA297288
SRR2535538,PRJNA297288
SRR2535539,PRJNA297288
SRR2535540,PRJNA297288
SRR2535541,PRJNA297288
SRR2535542,PRJNA297288
SRR2535543,PRJNA297288
SRR2535544,PRJNA297288
SRR2535545,PRJNA297288
SRR2535546,PRJNA297288
SRR2535547,PRJNA297288
SRR2535548,PRJNA297288
SRR2535549,PRJNA297288
SRR2535550,PRJNA297288
SRR2535551,PRJNA297288
SRR2535552,PRJNA297288
SRR2535553,PRJNA297288
SRR2535554,PRJNA297288
SRR2535555,PRJNA297288
SRR2535556,PRJNA297288
SRR2535557,PRJNA297288
SRR2535558,PRJNA297288
SRR2535559,PRJNA297288
SRR2535560,PRJNA297288
SRR2535561,PRJNA297288
SRR2535562,PRJNA297288
SRR2535563,PRJNA297288
SRR2535564,PRJNA297288
SRR2535565,PRJNA297288
SRR2535566,PRJNA297288
SRR2535567,PRJNA297288
SRR2535568,PRJNA297288
SRR2535569,PRJNA297288
SRR2535570,PRJNA297288
SRR2535571,PRJNA297288
SRR2535572,PRJNA297288
SRR2535573,PRJNA297288
SRR2535574,PRJNA297288
SRR2535575,PRJNA297288
SRR2535576,PRJNA297288
SRR2535577,PRJNA297288
SRR2535578,PRJNA297288
SRR2535579,PRJNA297288
SRR2535580,PRJNA297288
SRR2535581,PRJNA297288
SRR2535582,PRJNA297288
SRR2535583,PRJNA297288
SRR2535584,PRJNA297288
SRR2535585,PRJNA297288
SRR2535586,PRJNA297288
SRR2535587,PRJNA297288
SRR2535588,PRJNA297288
SRR2535589,PRJNA297288
SRR2535590,PRJNA297288
SRR2535591,PRJNA297288
SRR2535592,PRJNA297288
SRR2535593,PRJNA297288
SRR2535594,PRJNA297288
SRR2535595,PRJNA297288
SRR2535596,PRJNA297288
SRR2535597,PRJNA297288
SRR2535598,PRJNA297288
SRR2535599,PRJNA297288
SRR2535600,PRJNA297288
SRR2535601,PRJNA297288
SRR2535602,PRJNA297288
SRR2535603,PRJNA297288
SRR2535604,PRJNA297288
SRR2535605,PRJNA297288
SRR2535606,PRJNA297288
SRR2535607,PRJNA297288
SRR2535608,PRJNA297288
SRR2535609,PRJNA297288
SRR2535610,PRJNA297288
SRR2535611,PRJNA297288
SRR2535612,PRJNA297288
SRR2535613,PRJNA297288
SRR2535614,PRJNA297288
SRR2535615,PRJNA297288
SRR2535616,PRJNA297288
SRR2535617,PRJNA297288
SRR2535618,PRJNA297288
SRR2535619,PRJNA297288
SRR2535620,PRJNA297288
SRR2535621,PRJNA297288
SRR2535622,PRJNA297288
SRR2535623,PRJNA297288
SRR2535624,PRJNA297288
SRR2535625,PRJNA297288
SRR2535626,PRJNA297288
SRR2535627,PRJNA297288
SRR2535628,PRJNA297288
SRR2535629,PRJNA297288
SRR2535630,PRJNA297288
SRR2535631,PRJNA297288
SRR2535632,PRJNA297288
SRR2535633,PRJNA297288
SRR2535634,PRJNA297288
SRR2535635,PRJNA297288
SRR2535636,PRJNA297288
SRR2535637,PRJNA297288
SRR2535638,PRJNA297288
SRR2535639,PRJNA297288
SRR2535640,PRJNA297288
SRR2535641,PRJNA297288
SRR2535642,PRJNA297288
SRR2535643,PRJNA297288
SRR2535644,PRJNA297288
SRR2535645,PRJNA297288
SRR2535646,PRJNA297288
SRR2535647,PRJNA297288
SRR2535648,PRJNA297288
SRR2535649,PRJNA297288
SRR2535650,PRJNA297288
SRR2535651,PRJNA297288
SRR2535652,PRJNA297288
SRR2535653,PRJNA297288
SRR2535654,PRJNA297288
SRR2535655,PRJNA297288
SRR2535656,PRJNA297288
SRR2535657,PRJNA297288
SRR2535658,PRJNA297288
SRR2535659,PRJNA297288
SRR2535660,PRJNA297288
SRR2535661,PRJNA297288
SRR2535662,PRJNA297288
SRR2535663,PRJNA297288
SRR2535664,PRJNA297288
SRR2535665,PRJNA297288
SRR2535666,PRJNA297288
SRR2535667,PRJNA297288
SRR2535668,PRJNA297288
SRR2535669,PRJNA297288
SRR2535670,PRJNA297288
SRR2535671,PRJNA297288
SRR2535672,PRJNA297288
SRR2535673,PRJNA297288
SRR2535674,PRJNA297288
SRR2535675,PRJNA297288
SRR2535676,PRJNA297288
SRR2535677,PRJNA297288
SRR2535678,PRJNA297288
SRR2535679,PRJNA297288
SRR2535680,PRJNA297288
SRR2535681,PRJNA297288
SRR2535682,PRJNA297288
SRR2535683,PRJNA297288
SRR2535684,PRJNA297288
SRR2535685,PRJNA297288
SRR2535686,PRJNA297288
SRR2535687,PRJNA297288
SRR2535688,PRJNA297288
SRR2535689,PRJNA297288
SRR2535690,PRJNA297288
SRR2535691,PRJNA297288
SRR2535692,PRJNA297288
SRR2535693,PRJNA297288
SRR2535694,PRJNA297288
SRR2535695,PRJNA297288
SRR2535696,PRJNA297288
SRR2535697,PRJNA297288
SRR2535698,PRJNA297288
SRR2535699,PRJNA297288
SRR2535700,PRJNA297288
SRR2535701,PRJNA297288
SRR2535702,PRJNA297288
SRR2535703,PRJNA297288
SRR2535704,PRJNA297288
SRR2535705,PRJNA297288
SRR2535706,PRJNA297288
SRR2535707,PRJNA297288
SRR2535708,PRJNA297288
SRR2535709,PRJNA297288
SRR2535710,PRJNA297288
SRR2535711,PRJNA297288
SRR2535712,PRJNA297288
SRR2535713,PRJNA297288
SRR2535714,PRJNA297288
SRR2535715,PRJNA297288
SRR2535716,PRJNA297288
SRR2535717,PRJNA297288
SRR2535718,PRJNA297288
SRR2535719,PRJNA297288
SRR2535720,PRJNA297288
SRR2535721,PRJNA297288
SRR2535722,PRJNA297288
SRR2535723,PRJNA297288
SRR2535724,PRJNA297288
SRR2535725,PRJNA297288
SRR2535726,PRJNA297288
SRR2535727,PRJNA297288
SRR2535728,PRJNA297288
SRR2535729,PRJNA297288
SRR2535730,PRJNA297288
SRR2535731,PRJNA297288
SRR2535732,PRJNA297288
SRR2535733,PRJNA297288
SRR2535734,PRJNA297288
SRR2535735,PRJNA297288
SRR2535736,PRJNA297288
SRR2535737,PRJNA297288
SRR2535738,PRJNA297288
SRR2535739,PRJNA297288
SRR2535740,PRJNA297288
SRR2535741,PRJNA297288
SRR2535742,PRJNA297288
SRR2535743,PRJNA297288
SRR2535744,PRJNA297288
SRR2535745,PRJNA297288
SRR2535746,PRJNA297288
SRR2535747,PRJNA297288
SRR2535748,PRJNA297288
SRR2535749,PRJNA297288
SRR2535750,PRJNA297288
SRR2535751,PRJNA297288
SRR2535752,PRJNA297288
SRR2535753,PRJNA297288
SRR2535754,PRJNA297288
SRR2535755,PRJNA297288
SRR2535756,PRJNA297288
SRR2535757,PRJNA297288
SRR2535758,PRJNA297288
SRR2535759,PRJNA297288
SRR2535760,PRJNA297288
SRR2535761,PRJNA297288
SRR2535762,PRJNA297288
SRR2535763,PRJNA297288
SRR2535764,PRJNA297288
SRR2535765,PRJNA297288
SRR2535766,PRJNA297288
SRR2535767,PRJNA297288
SRR2535768,PRJNA297288
SRR2535769,PRJNA297288
SRR2535770,PRJNA297288
SRR2535771,PRJNA297288
SRR2535772,PRJNA297288
SRR2535773,PRJNA297288
SRR2535774,PRJNA297288
SRR2535775,PRJNA297288
SRR2535776,PRJNA297288
SRR2535777,PRJNA297288
SRR2535778,PRJNA297288
SRR2535779,PRJNA297288
SRR2535780,PRJNA297288
SRR2535781,PRJNA297288
SRR2535782,PRJNA297288
SRR2535783,PRJNA297288
SRR2535784,PRJNA297288
SRR2535785,PRJNA297288
SRR2535786,PRJNA297288
SRR2535787,PRJNA297288
SRR2535788,PRJNA297288
SRR2535789,PRJNA297288
SRR2535790,PRJNA297288
SRR2535791,PRJNA297288
SRR2535792,PRJNA297288
SRR2535793,PRJNA297288
SRR2535794,PRJNA297288
SRR2535795,PRJNA297288
SRR2535796,PRJNA297288
SRR2535797,PRJNA297288
SRR2535798,PRJNA297288
SRR2535799,PRJNA297288
SRR2535800,PRJNA297288
SRR2535801,PRJNA297288
SRR2535802,PRJNA297288
SRR2535803,PRJNA297288
SRR2535804,PRJNA297288
SRR2535805,PRJNA297288
SRR2535806,PRJNA297288
SRR2535807,PRJNA297288
SRR2535808,PRJNA297288
SRR2535809,PRJNA297288
SRR2535810,PRJNA297288
SRR2535811,PRJNA297288
SRR2535812,PRJNA297288
SRR2535813,PRJNA297288
SRR2535814,PRJNA297288
SRR2535815,PRJNA297288
SRR2535816,PRJNA297288
SRR2535817,PRJNA297288
SRR2535818,PRJNA297288
SRR2535819,PRJNA297288
SRR2535820,PRJNA297288
SRR2535821,PRJNA297288
SRR2535822,PRJNA297288
SRR2535823,PRJNA297288
SRR2535824,PRJNA297288
SRR2535825,PRJNA297288
SRR2535826,PRJNA297288
SRR2535827,PRJNA297288
SRR2535828,PRJNA297288
SRR2535829,PRJNA297288
SRR2535830,PRJNA297288
SRR2535831,PRJNA297288
SRR2535832,PRJNA297288
SRR2535833,PRJNA297288
SRR2535834,PRJNA297288
SRR2535835,PRJNA297288
SRR2535836,PRJNA297288
SRR2535837,PRJNA297288
SRR2535838,PRJNA297288
SRR2535839,PRJNA297288
SRR2535840,PRJNA297288
SRR2535841,PRJNA297288
SRR2535842,PRJNA297288
SRR2535843,PRJNA297288
SRR2535844,PRJNA297288
SRR2535845,PRJNA297288
SRR2535846,PRJNA297288
SRR2535847,PRJNA297288
SRR2535848,PRJNA297288
SRR2535849,PRJNA297288
SRR2535850,PRJNA297288
SRR2535851,PRJNA297288
SRR2535852,PRJNA297288
SRR2535853,PRJNA297288
SRR2535854,PRJNA297288
SRR2535855,PRJNA297288
SRR2535856,PRJNA297288
SRR2535857,PRJNA297288
SRR2535858,PRJNA297288
SRR2535859,PRJNA297288
SRR2535860,PRJNA297288
SRR2535861,PRJNA297288
SRR2535862,PRJNA297288
SRR2535863,PRJNA297288
SRR2535864,PRJNA297288
SRR2535865,PRJNA297288
SRR2535866,PRJNA297288
SRR2535867,PRJNA297288
SRR2535868,PRJNA297288
SRR2535869,PRJNA297288
SRR2535870,PRJNA297288
SRR2535871,PRJNA297288
SRR2535872,PRJNA297288
SRR2535873,PRJNA297288
SRR2535874,PRJNA297288
SRR2535875,PRJNA297288
SRR2535876,PRJNA297288
SRR2535877,PRJNA297288
SRR2535878,PRJNA297288
SRR2535879,PRJNA297288
SRR2535880,PRJNA297288
SRR2535881,PRJNA297288
SRR2535882,PRJNA297288
SRR2535883,PRJNA297288
SRR2535884,PRJNA297288
SRR2535885,PRJNA297288
SRR2535886,PRJNA297288
SRR2535887,PRJNA297288
SRR2535888,PRJNA297288
SRR2535889,PRJNA297288
SRR2535890,PRJNA297288
SRR2535891,PRJNA297288
SRR2535892,PRJNA297288
SRR2535893,PRJNA297288
SRR2535894,PRJNA297288
SRR2535895,PRJNA297288
SRR2535896,PRJNA297288
SRR2535897,PRJNA297288
SRR2535898,PRJNA297288
SRR2535899,PRJNA297288
SRR2535900,PRJNA297288
SRR2535901,PRJNA297288
SRR2535902,PRJNA297288
SRR2535903,PRJNA297288
SRR2535904,PRJNA297288
SRR2535905,PRJNA297288
SRR2535906,PRJNA297288
SRR2535907,PRJNA297288
SRR2535908,PRJNA297288
SRR2535909,PRJNA297288
SRR2535910,PRJNA297288
SRR2535911,PRJNA297288
SRR2535912,PRJNA297288
SRR2535913,PRJNA297288
SRR2535914,PRJNA297288
SRR2535915,PRJNA297288
SRR2535916,PRJNA297288
SRR2535917,PRJNA297288
SRR2535918,PRJNA297288
SRR2535919,PRJNA297288
SRR2535920,PRJNA297288
SRR2535921,PRJNA297288
SRR2535922,PRJNA297288
SRR2535923,PRJNA297288
SRR2535924,PRJNA297288
SRR2535925,PRJNA297288
SRR2535926,PRJNA297288
SRR2535927,PRJNA297288
SRR2535928,PRJNA297288
SRR2535929,PRJNA297288
SRR2535930,PRJNA297288
SRR2535931,PRJNA297288
SRR2535932,PRJNA297288
SRR2535933,PRJNA297288
SRR2535934,PRJNA297288
SRR2535935,PRJNA297288
SRR2535936,PRJNA297288
SRR2535937,PRJNA297288
SRR2535938,PRJNA297288
SRR2535939,PRJNA297288
SRR2535940,PRJNA297288
SRR2535941,PRJNA297288
SRR2535942,PRJNA297288
SRR2535943,PRJNA297288
SRR2535944,PRJNA297288
SRR2535945,PRJNA297288
SRR2535946,PRJNA297288
SRR2535947,PRJNA297288
SRR2535948,PRJNA297288
SRR2535949,PRJNA297288
SRR2535950,PRJNA297288
SRR2535951,PRJNA297288
SRR2535952,PRJNA297288
SRR2535953,PRJNA297288
SRR2535954,PRJNA297288
SRR2535955,PRJNA297288
SRR2535956,PRJNA297288
SRR2535957,PRJNA297288
SRR2535958,PRJNA297288
SRR2535959,PRJNA297288
SRR2535960,PRJNA297288
SRR2535961,PRJNA297288
SRR2535962,PRJNA297288
SRR2535963,PRJNA297288
SRR2535964,PRJNA297288
SRR2535965,PRJNA297288
SRR2535966,PRJNA297288
SRR2535967,PRJNA297288
SRR2535968,PRJNA297288
SRR2535969,PRJNA297288
SRR2535970,PRJNA297288
SRR2535971,PRJNA297288
SRR2535972,PRJNA297288
SRR2535973,PRJNA297288
SRR2535974,PRJNA297288
SRR2535975,PRJNA297288
SRR2535976,PRJNA297288
SRR2535977,PRJNA297288
SRR2535978,PRJNA297288
SRR2535979,PRJNA297288
SRR2535980,PRJNA297288
SRR2535981,PRJNA297288
SRR2535982,PRJNA297288
SRR2535983,PRJNA297288
SRR2535984,PRJNA297288
SRR2535985,PRJNA297288
SRR2535986,PRJNA297288
SRR2535987,PRJNA297288
SRR2535988,PRJNA297288
SRR2535989,PRJNA297288
SRR2535990,PRJNA297288
SRR2535991,PRJNA297288
SRR2535992,PRJNA297288
SRR2535993,PRJNA297288
SRR2535994,PRJNA297288
SRR2535995,PRJNA297288
SRR2535996,PRJNA297288
SRR2535997,PRJNA297288
SRR2535998,PRJNA297288
SRR2535999,PRJNA297288
SRR2536000,PRJNA297288
SRR2536001,PRJNA297288
SRR2536002,PRJNA297288
SRR2536003,PRJNA297288
SRR2536004,PRJNA297288
SRR2536005,PRJNA297288
SRR2536006,PRJNA297288
SRR2536007,PRJNA297288
SRR2536008,PRJNA297288
SRR2536009,PRJNA297288
SRR2536010,PRJNA297288
SRR2536011,PRJNA297288
SRR2536012,PRJNA297288
SRR2536013,PRJNA297288
SRR2536014,PRJNA297288
SRR2536015,PRJNA297288
SRR2536016,PRJNA297288
SRR2536017,PRJNA297288
SRR2536018,PRJNA297288
SRR2536019,PRJNA297288
SRR2536020,PRJNA297288
SRR2536021,PRJNA297288
SRR2536022,PRJNA297288
SRR2536023,PRJNA297288
SRR2536024,PRJNA297288
SRR2536025,PRJNA297288
SRR2536026,PRJNA297288
SRR2536027,PRJNA297288
SRR2536028,PRJNA297288
SRR2536029,PRJNA297288
SRR2536030,PRJNA297288
SRR2536031,PRJNA297288
SRR2536032,PRJNA297288
SRR2536033,PRJNA297288
SRR2536034,PRJNA297288
SRR2536035,PRJNA297288
SRR2536036,PRJNA297288
SRR2536037,PRJNA297288
SRR2536038,PRJNA297288
SRR2536039,PRJNA297288
SRR2536040,PRJNA297288
SRR2536041,PRJNA297288
SRR2536042,PRJNA297288
